chain,project,symbol,rewardTokens,pool,stablecoin,ilRisk,exposure,poolMeta,underlyingTokens
BSC,biswap,BUSD-GQ,0x965f527d9159dce6288a2219db51fc6eef120dd1,1adcab7f-f670-4146-9486-8690550c9b7e,False,yes,multi,,"0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56, 0xF700D4c708C2be1463E355F337603183D20E0808"
Ethereum,uniswap-v3,NII-USDC,None,7723b146-bfd5-40c7-84a4-10fb64b2f0d7,False,yes,multi,1%,"0x7c8155909cd385f120a56ef90728dd50f9ccbe52, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Hedera,saucerswap,ETT-HBAR,"0.0.731861, 0.0.1062664",1569f5b3-b91e-401b-b0f5-c2570b63134d,False,yes,multi,,"0.0.784681, 0.0.1456986"
Avalanche,pangolin,USDC.E-USDT.E,None,e5d49da9-87ae-4da6-9987-504505ffb952,True,no,multi,,"0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664, 0xc7198437980c041c805a1edcba50c1ce5db95118"
Ethereum,premia,YFI,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,f84b0f3e-4f81-4859-ab56-a0e931503cda,False,yes,single,YFI/DAI - CALL,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e
Ethereum,loopring,RETH-ETH,None,530e00e4-0005-4937-a467-bfa1ef71ff30,False,no,multi,,None
Polygon,meshswap,USDT-DAI,0x82362Ec182Db3Cf7829014Bc61E9BE8a2E82868a,34acc787-f771-420a-b156-32f42cc81fa2,True,no,multi,,"0xc2132d05d31c914a87c6611c10748aeb04b58e8f, 0x8f3cf7ad23cd3cadbd9735aff958023239c6a063"
Avalanche,sushiswap,WMEMO-MIM,None,3f50e814-690e-4af5-b310-39b7a68ea229,False,yes,multi,,"0x0da67235dd5787d67955420c84ca1cecd4e5bb3b, 0x130966628846bfd36ff31a822705796e8cb8c18d"
Polygon,kyberswap,KNC-LINK,0x1c954e8fe737f99f68fa1ccda3e51ebdb291948c,14579de8-05a4-45d9-98dd-ac42b190f0ab,False,yes,multi,1%,"0x1c954e8fe737f99f68fa1ccda3e51ebdb291948c, 0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39"
Ethereum,uniswap-v3,FEI-USDC,None,f00431f2-dbd3-4453-a50e-b6c9b282ae76,True,no,multi,0.01%,"0x956f47f50a910163d8bf957cf5846d573e7f87ca, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Avalanche,vector-finance,AXLUSDC,None,d4aa36be-7dc2-47f4-b7b4-fdb33a8749db,True,no,single,,None
Avalanche,trader-joe-dex,RADX-WAVAX,,02979783-7257-4e84-ba3c-36be6b0a9b6f,False,yes,multi,,"0x4e616781195833722c124a95c4670624a433acb1, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
Polygon,quickswap-dex,USDC-PVI,None,e86d06f6-d450-4f84-b014-775b1646f6d4,False,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xc9c0159644d3789eceb4f8cdfcf99c7605ae505c"
Polygon,uniswap-v3,USDC-NEX,None,bd6fdb03-de45-4aa8-9cf7-c4c28a9b678c,False,yes,multi,0.3%,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xa486c6bc102f409180ccb8a94ba045d39f8fc7cb"
BSC,wing-finance,BNB,0xDb0f18081b505A7DE20B18ac41856BCB4Ba86A1a,e602fe0c-6f26-4623-b938-728d2d0f2cf1,False,no,single,,None
Ethereum,curve,TBTC-SBTCCRV,,73e7674f-49d9-4d7b-9507-67093d1edc4c,False,no,multi,,"0x18084fbA666a33d37592fA2633fD49a74DD93a88, 0x075b1bb99792c9E1041bA13afEf80C91a1e70fB3"
Ethereum,uniswap-v3,DUSK-EURT,None,a06da56d-c0df-4583-b524-a264bf05c1bd,False,yes,multi,0.3%,"0x940a2db1b7008b6c776d4faaca729d6d4a4aa551, 0xc581b735a1688071a1746c968e0798d642ede491"
Optimism,beefy,FXS-FRAX,None,50d34159-6f63-48fa-927e-ec0128e5ba7f,False,yes,multi,Velodrome,None
Avalanche,trader-joe-dex,WETH.E-USDC.E,,9f6efb20-05a6-4e97-ac45-c90b11bea130,False,yes,multi,,"0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab, 0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664"
BSC,valas-finance,CAKE,0xb1ebdd56729940089ecc3ad0bbeeb12b6842ea6f,e8aca22f-7deb-4b07-99f6-3fdbd1710c10,False,no,single,,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82
Solana,raydium,DREAD-USDC,None,6af4abbc-e9ba-4cbe-a334-b15364b1e91c,False,yes,multi,,None
Polygon,quickswap-dex,USDT-LUMIII,None,ff9af803-e6da-41d6-823c-b33f05b1d8bb,False,yes,multi,,"0xc2132d05d31c914a87c6611c10748aeb04b58e8f, 0xed88227296943857409a8e0f15ad7134e70d0f73"
Arbitrum,sushiswap,WETH-WBAN,,1aea91e8-b930-40cb-8c2e-8d6c8833deb8,False,yes,multi,,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1, 0xe20b9e246db5a0d21bf9209e4858bc9a3ff7a034"
Solana,friktion,USDC,None,6437f329-0f22-46fe-950d-9e2556f1e4fe,True,yes,single,Cash Secured Put,None
Neo,flamingo-finance,FLM-DOGER,0x322b5a366ca724801a1aa01e669b5f3d7f8c7f6f,f9c067ff-e623-407e-892d-dcf475b67e65,False,yes,multi,Flamingo Reverse Pool,"0x322b5a366ca724801a1aa01e669b5f3d7f8c7f6f, 0xf0151f528127558851b39c2cd8aa47da7418ab28"
Avalanche,pangolin,JEWEL-WAVAX,None,bc43d5c9-487e-41e1-aa96-e4346c7f08e7,False,yes,multi,,"0x4f60a160d8c2dddaafe16fcc57566db84d674bd6, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
